soort,species,abbr,gebied,overlap,type
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,Bekken van de Gentse Kanalen,0,in_bek
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,Bekken van de Gentse Kanalen,0,of_bek
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,Benedenscheldebekken,0,in_bek
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,Benedenscheldebekken,0,of_bek
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,Leiebekken,0,in_bek
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,Leiebekken,0,of_bek
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,Bovenscheldebekken,0,in_bek
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,Bovenscheldebekken,0,of_bek
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,Denderbekken,0,in_bek
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,Denderbekken,0,of_bek
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,Dijle- en Zennebekken,0,in_bek
marmergrondel,"Proterorhinus semilunaris (Heckel, 1837)",Ps,Dijle- en Zennebekken,0,of_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,bekken,0.979726,in_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,bekken,0.000421,of_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Bekken van de Brugse Polders,0.064765,in_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Bekken van de Brugse Polders,0.000361,of_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Bekken van de Gentse Kanalen,0.049693,in_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Bekken van de Gentse Kanalen,0.000317,of_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Benedenscheldebekken,0.124966,in_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Benedenscheldebekken,0.000428,of_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Bovenscheldebekken,0.054018,in_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Bovenscheldebekken,0.000553,of_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Demerbekken,0.043370,in_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Demerbekken,0.000133,of_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Dijle- en Zennebekken,0.092959,in_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Dijle- en Zennebekken,0.000485,of_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,IJzerbekken,0.015725,in_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,IJzerbekken,0.000067,of_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Leiebekken,0.123617,in_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Leiebekken,0.000736,of_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Maasbekken,0.156480,in_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Maasbekken,0.000572,of_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Netebekken,0.254134,in_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Netebekken,0.000887,of_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Denderbekken,0,in_bek
zwartbekgrondel,"Neogobius melanostomus (Pallas, 1814)",Nm,Denderbekken,0,of_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,bekken,1.000000,in_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,bekken,0.000002,of_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Demerbekken,1.000000,in_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Demerbekken,0.000016,of_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,IJzerbekken,0,in_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,IJzerbekken,0,of_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Bekken van de Brugse Polders,0,in_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Bekken van de Brugse Polders,0,of_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Bekken van de Gentse Kanalen,0,in_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Bekken van de Gentse Kanalen,0,of_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Benedenscheldebekken,0,in_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Benedenscheldebekken,0,of_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Leiebekken,0,in_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Leiebekken,0,of_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Bovenscheldebekken,0,in_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Bovenscheldebekken,0,of_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Denderbekken,0,in_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Denderbekken,0,of_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Dijle- en Zennebekken,0,in_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Dijle- en Zennebekken,0,of_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Netebekken,0,in_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Netebekken,0,of_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Maasbekken,0,in_bek
Californische rivierkreeft,"Pacifastacus leniusculus Dana, 1852",Plen,Maasbekken,0,of_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,bekken,1.000000,in_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,bekken,0.000091,of_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Bekken van de Gentse Kanalen,0.050813,in_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Bekken van de Gentse Kanalen,0.000068,of_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Benedenscheldebekken,0.208509,in_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Benedenscheldebekken,0.000151,of_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Demerbekken,0.346242,in_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Demerbekken,0.000224,of_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Denderbekken,0.093608,in_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Denderbekken,0.000163,of_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,IJzerbekken,0.025406,in_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,IJzerbekken,0.000023,of_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Maasbekken,0.050813,in_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Maasbekken,0.000039,of_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Netebekken,0.224610,in_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Netebekken,0.000166,of_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Bekken van de Brugse Polders,0,in_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Bekken van de Brugse Polders,0,of_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Leiebekken,0,in_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Leiebekken,0,of_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Bovenscheldebekken,0,in_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Bovenscheldebekken,0,of_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Dijle- en Zennebekken,0,in_bek
gestreepte Amerikaanse rivierkreeft,"Procambarus acutus (Girard, 1852)",Pa,Dijle- en Zennebekken,0,of_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,bekken,0.992540,in_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,bekken,0.000517,of_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Bekken van de Brugse Polders,0.023569,in_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Bekken van de Brugse Polders,0.000159,of_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Bekken van de Gentse Kanalen,0.022106,in_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Bekken van de Gentse Kanalen,0.000171,of_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Benedenscheldebekken,0.144655,in_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Benedenscheldebekken,0.000601,of_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Bovenscheldebekken,0.021717,in_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Bovenscheldebekken,0.000270,of_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Demerbekken,0.095419,in_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Demerbekken,0.000355,of_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Denderbekken,0.022102,in_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Denderbekken,0.000222,of_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Dijle- en Zennebekken,0.088389,in_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Dijle- en Zennebekken,0.000560,of_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,IJzerbekken,0.009511,in_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,IJzerbekken,0.000049,of_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Leiebekken,0.048406,in_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Leiebekken,0.000350,of_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Maasbekken,0.114031,in_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Maasbekken,0.000506,of_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Netebekken,0.402635,in_bek
gevlekte Amerikaanse rivierkreeft,"Faxonius limosus Rafinesque, 1817",Fl,Netebekken,0.001706,of_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,bekken,0.999892,in_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,bekken,0.000615,of_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Bekken van de Brugse Polders,0.523455,in_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Bekken van de Brugse Polders,0.004174,of_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Bekken van de Gentse Kanalen,0.172286,in_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Bekken van de Gentse Kanalen,0.001573,of_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Benedenscheldebekken,0.045071,in_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Benedenscheldebekken,0.000221,of_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Bovenscheldebekken,0.003749,in_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Bovenscheldebekken,0.000055,of_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Demerbekken,0.003749,in_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Demerbekken,0.000016,of_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Denderbekken,0.003752,in_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Denderbekken,0.000044,of_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Dijle- en Zennebekken,0.136048,in_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Dijle- en Zennebekken,0.001017,of_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Maasbekken,0.016260,in_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Maasbekken,0.000085,of_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Netebekken,0.095520,in_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Netebekken,0.000477,of_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,IJzerbekken,0,in_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,IJzerbekken,0,of_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Leiebekken,0,in_bek
rode Amerikaanse rivierkreeft,"Procambarus clarkii Girard, 1852",Pcl,Leiebekken,0,of_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,bekken,0.963180,in_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,bekken,0.000024,of_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Bekken van de Brugse Polders,0.187452,in_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Bekken van de Brugse Polders,0.000060,of_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Bekken van de Gentse Kanalen,0.150633,in_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Bekken van de Gentse Kanalen,0.000055,of_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Denderbekken,0.196617,in_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Denderbekken,0.000093,of_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Dijle- en Zennebekken,0.334752,in_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Dijle- en Zennebekken,0.000100,of_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,IJzerbekken,0.093726,in_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,IJzerbekken,0.000023,of_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Benedenscheldebekken,0,in_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Benedenscheldebekken,0,of_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Leiebekken,0,in_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Leiebekken,0,of_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Bovenscheldebekken,0,in_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Bovenscheldebekken,0,of_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Demerbekken,0,in_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Demerbekken,0,of_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Netebekken,0,in_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Netebekken,0,of_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Maasbekken,0,in_bek
Turkse rivierkreeft,"Pontastacus leptodactylus (Eschscholtz, 1823)",Plep,Maasbekken,0,of_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,bekken,0.999285,in_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,bekken,0.001554,of_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Bekken van de Brugse Polders,0.075493,in_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Bekken van de Brugse Polders,0.001524,of_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Bekken van de Gentse Kanalen,0.047160,in_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Bekken van de Gentse Kanalen,0.001089,of_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Benedenscheldebekken,0.326004,in_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Benedenscheldebekken,0.004040,of_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Bovenscheldebekken,0.040605,in_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Bovenscheldebekken,0.001505,of_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Demerbekken,0.078298,in_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Demerbekken,0.000870,of_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Denderbekken,0.014414,in_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Denderbekken,0.000431,of_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Dijle- en Zennebekken,0.114296,in_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Dijle- en Zennebekken,0.002161,of_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,IJzerbekken,0.048555,in_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,IJzerbekken,0.000746,of_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Leiebekken,0.028986,in_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Leiebekken,0.000625,of_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Maasbekken,0.000767,in_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Maasbekken,0.000010,of_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Netebekken,0.224708,in_bek
Chinese wolhandkrab,"Eriocheir sinensis H. Milne Edwards, 1854",Es,Netebekken,0.002840,of_bek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,deelbekken,0.999741,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,deelbekken,0.000607,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Benedengebied Grote Nete,0.072963,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Benedengebied Grote Nete,0.004709,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Benedengebied Kleine Nete,0.003793,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Benedengebied Kleine Nete,0.000454,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Boven Aa,0.007993,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Boven Aa,0.000454,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Bovenlopen Grote Nete,0.378412,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Bovenlopen Grote Nete,0.018029,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Bovenlopen Kleine Nete,0.049427,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Bovenlopen Kleine Nete,0.001810,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,De drie Molenbeken,0.003793,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,De drie Molenbeken,0.000149,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Dommel,0.003793,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Dommel,0.000178,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Grote Laak,0.190499,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Grote Laak,0.012853,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Laan-Ijse,0.019717,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Laan-Ijse,0.001154,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Land van Waas,0.011378,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Land van Waas,0.000386,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Mark,0.015171,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Mark,0.000564,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Middengebied Grote Nete,0.175502,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Middengebied Grote Nete,0.011841,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Middengebied Kleine Nete,0.008197,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Middengebied Kleine Nete,0.000565,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Molse Nete,0.047370,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Molse Nete,0.004503,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Scheldehaven,0.003793,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Scheldehaven,0.000363,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Wimp,0.004147,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Wimp,0.000367,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Zwalm,0.003793,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Zwalm,0.000278,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Voeren,0,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Voeren,0,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Molenbeek Ronse,0,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Molenbeek Ronse,0,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Bergenvaart-Ringslot,0,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Bergenvaart-Ringslot,0,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Langeleed-Beverdijkvaart,0,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Langeleed-Beverdijkvaart,0,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Gistel-Ambacht,0,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Gistel-Ambacht,0,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Hoppeland,0,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Hoppeland,0,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Ieper-Ambacht,0,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Ieper-Ambacht,0,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Blankaart,0,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Blankaart,0,of_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Handzamevallei,0,in_deelbek
Amerikaanse stierkikker,"Lithobates (Rana) catesbeianus Shaw, 1802",Lc,Handzamevallei,0,of_deelbek
