acceptedTaxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate,geometry,scenario
2486131,Pycnonotus cafer,Cfb,Temperate oceanic climate,78,1370942,5.68951859378442e-5,"c(145.10132, -37.93183)",2071-2100_Beck
2486131,Pycnonotus cafer,Cfa,Humid subtropical climate,13270,1370942,0.009679475864040929,"c(-81.360283, 27.208534)",2071-2100_Beck
2486131,Pycnonotus cafer,Cfb,Temperate oceanic climate,78,1370942,5.68951859378442e-5,"c(145.10132, -37.93183)",2001-2025-A1FI
2486131,Pycnonotus cafer,Cfb,Temperate oceanic climate,78,1370942,5.68951859378442e-5,"c(145.10132, -37.93183)",2026-2050-A1FI
2486131,Pycnonotus cafer,Cfb,Temperate oceanic climate,78,1370942,5.68951859378442e-5,"c(145.10132, -37.93183)",2051-2075-A1FI
2486131,Pycnonotus cafer,Cfa,Humid subtropical climate,13270,1370942,0.009679475864040929,"c(-81.360283, 27.208534)",2051-2075-A1FI
2486131,Pycnonotus cafer,Cfa,Humid subtropical climate,13270,1370942,0.009679475864040929,"c(-81.360283, 27.208534)",2076-2100-A1FI
2486131,Pycnonotus cafer,Csa,Hot-summer Mediterranean climate,6056,1370942,0.0044174005902510825,"c(83.96928, 22.743177)",2076-2100-A1FI
2489005,Acridotheres tristis,Cfb,Temperate oceanic climate,660974,3554792,0.1859388678718755,"c(175.32335, -41.116997)",2071-2100_Beck
2489005,Acridotheres tristis,Cfa,Humid subtropical climate,437570,3554792,0.12309299672104584,"c(30.875, -30.125)",2071-2100_Beck
2489005,Acridotheres tristis,Cfb,Temperate oceanic climate,660974,3554792,0.1859388678718755,"c(175.32335, -41.116997)",2001-2025-A1FI
2489005,Acridotheres tristis,Cfb,Temperate oceanic climate,660974,3554792,0.1859388678718755,"c(175.32335, -41.116997)",2026-2050-A1FI
2489005,Acridotheres tristis,Cfb,Temperate oceanic climate,660974,3554792,0.1859388678718755,"c(175.32335, -41.116997)",2051-2075-A1FI
2489005,Acridotheres tristis,Cfa,Humid subtropical climate,437570,3554792,0.12309299672104584,"c(30.875, -30.125)",2051-2075-A1FI
2489005,Acridotheres tristis,Cfa,Humid subtropical climate,437570,3554792,0.12309299672104584,"c(30.875, -30.125)",2076-2100-A1FI
2489005,Acridotheres tristis,Csa,Hot-summer Mediterranean climate,97554,3554792,0.02744295587477411,"c(77.419998, 23.030001)",2076-2100-A1FI
2498252,Alopochen aegyptiaca,Cfa,Humid subtropical climate,99020,2523022,0.03924658603848877,"c(32.625, -27.375)",2071-2100_Beck
2498252,Alopochen aegyptiaca,Cfb,Temperate oceanic climate,1587858,2523022,0.6293476632387669,"c(29.25, -1.7)",2071-2100_Beck
2498252,Alopochen aegyptiaca,Cfb,Temperate oceanic climate,1587858,2523022,0.6293476632387669,"c(29.25, -1.7)",2001-2025-A1FI
2498252,Alopochen aegyptiaca,Cfb,Temperate oceanic climate,1587858,2523022,0.6293476632387669,"c(29.25, -1.7)",2026-2050-A1FI
2498252,Alopochen aegyptiaca,Cfa,Humid subtropical climate,99020,2523022,0.03924658603848877,"c(32.625, -27.375)",2051-2075-A1FI
2498252,Alopochen aegyptiaca,Cfb,Temperate oceanic climate,1587858,2523022,0.6293476632387669,"c(29.25, -1.7)",2051-2075-A1FI
2498252,Alopochen aegyptiaca,Cfa,Humid subtropical climate,99020,2523022,0.03924658603848877,"c(32.625, -27.375)",2076-2100-A1FI
2498252,Alopochen aegyptiaca,Csa,Hot-summer Mediterranean climate,96172,2523022,0.03811778097852496,"c(18.625, -33.375)",2076-2100-A1FI
2498305,Oxyura jamaicensis,Cfa,Humid subtropical climate,972674,3025524,0.3214894345574519,"c(-97.497482, 25.901751)",2071-2100_Beck
2498305,Oxyura jamaicensis,Cfb,Temperate oceanic climate,104732,3025524,0.03461615244169274,"c(-105.22424, 35.595607)",2071-2100_Beck
2498305,Oxyura jamaicensis,Cfb,Temperate oceanic climate,104732,3025524,0.03461615244169274,"c(-105.22424, 35.595607)",2001-2025-A1FI
2498305,Oxyura jamaicensis,Cfb,Temperate oceanic climate,104732,3025524,0.03461615244169274,"c(-105.22424, 35.595607)",2026-2050-A1FI
2498305,Oxyura jamaicensis,Cfa,Humid subtropical climate,972674,3025524,0.3214894345574519,"c(-97.497482, 25.901751)",2051-2075-A1FI
2498305,Oxyura jamaicensis,Cfb,Temperate oceanic climate,104732,3025524,0.03461615244169274,"c(-105.22424, 35.595607)",2051-2075-A1FI
2498305,Oxyura jamaicensis,Cfa,Humid subtropical climate,972674,3025524,0.3214894345574519,"c(-97.497482, 25.901751)",2076-2100-A1FI
2498305,Oxyura jamaicensis,Csa,Hot-summer Mediterranean climate,195984,3025524,0.06477687831925974,"c(-121.89614, 39.292164)",2076-2100-A1FI
2502792,Arthurdendyus triangulatus,Cfb,Temperate oceanic climate,4542,4692,0.9680306905370843,"c(-5.652761, 54.597291)",2071-2100_Beck
2502792,Arthurdendyus triangulatus,Cfb,Temperate oceanic climate,4542,4692,0.9680306905370843,"c(-5.652761, 54.597291)",2001-2025-A1FI
2502792,Arthurdendyus triangulatus,Cfb,Temperate oceanic climate,4542,4692,0.9680306905370843,"c(-5.652761, 54.597291)",2026-2050-A1FI
2502792,Arthurdendyus triangulatus,Cfb,Temperate oceanic climate,4542,4692,0.9680306905370843,"c(-5.652761, 54.597291)",2051-2075-A1FI
2650436,Lygodium japonicum,Cfa,Humid subtropical climate,5967,7734,0.7715283165244375,"c(113, 23)",2071-2100_Beck
2650436,Lygodium japonicum,Cfb,Temperate oceanic climate,268,7734,0.03465218515645203,"c(150.77, -34.57)",2071-2100_Beck
2650436,Lygodium japonicum,Cfb,Temperate oceanic climate,268,7734,0.03465218515645203,"c(150.77, -34.57)",2001-2025-A1FI
2650436,Lygodium japonicum,Cfb,Temperate oceanic climate,268,7734,0.03465218515645203,"c(150.77, -34.57)",2026-2050-A1FI
2650436,Lygodium japonicum,Cfa,Humid subtropical climate,5967,7734,0.7715283165244375,"c(113, 23)",2051-2075-A1FI
2650436,Lygodium japonicum,Cfb,Temperate oceanic climate,268,7734,0.03465218515645203,"c(150.77, -34.57)",2051-2075-A1FI
2650436,Lygodium japonicum,Cfa,Humid subtropical climate,5967,7734,0.7715283165244375,"c(113, 23)",2076-2100-A1FI
2650436,Lygodium japonicum,Csa,Hot-summer Mediterranean climate,1,7734,1.2929919834497026e-4,"c(18.864824, -33.935933)",2076-2100-A1FI
2702865,Ehrharta calycina,Cfb,Temperate oceanic climate,966,8064,0.11979166666666667,"c(18.375, -34.375)",2071-2100_Beck
2702865,Ehrharta calycina,Cfa,Humid subtropical climate,113,8064,0.014012896825396826,"c(151.2, -33.95)",2071-2100_Beck
2702865,Ehrharta calycina,Cfb,Temperate oceanic climate,966,8064,0.11979166666666667,"c(18.375, -34.375)",2001-2025-A1FI
2702865,Ehrharta calycina,Cfb,Temperate oceanic climate,966,8064,0.11979166666666667,"c(18.375, -34.375)",2026-2050-A1FI
2702865,Ehrharta calycina,Cfb,Temperate oceanic climate,966,8064,0.11979166666666667,"c(18.375, -34.375)",2051-2075-A1FI
2702865,Ehrharta calycina,Cfa,Humid subtropical climate,113,8064,0.014012896825396826,"c(151.2, -33.95)",2051-2075-A1FI
2702865,Ehrharta calycina,Cfa,Humid subtropical climate,113,8064,0.014012896825396826,"c(151.2, -33.95)",2076-2100-A1FI
2702865,Ehrharta calycina,Csa,Hot-summer Mediterranean climate,775,8064,0.0961061507936508,"c(115.861389, -31.954722)",2076-2100-A1FI
2704521,Cortaderia jubata,Cfb,Temperate oceanic climate,266,690,0.3855072463768116,"c(175.061324, -37.31356)",2071-2100_Beck
2704521,Cortaderia jubata,Cfa,Humid subtropical climate,27,690,0.0391304347826087,"c(151.23, -33.92)",2071-2100_Beck
2704521,Cortaderia jubata,Cfb,Temperate oceanic climate,266,690,0.3855072463768116,"c(175.061324, -37.31356)",2001-2025-A1FI
2704521,Cortaderia jubata,Cfb,Temperate oceanic climate,266,690,0.3855072463768116,"c(175.061324, -37.31356)",2026-2050-A1FI
2704521,Cortaderia jubata,Cfb,Temperate oceanic climate,266,690,0.3855072463768116,"c(175.061324, -37.31356)",2051-2075-A1FI
2704521,Cortaderia jubata,Cfa,Humid subtropical climate,27,690,0.0391304347826087,"c(151.23, -33.92)",2051-2075-A1FI
2704521,Cortaderia jubata,Cfa,Humid subtropical climate,27,690,0.0391304347826087,"c(151.23, -33.92)",2076-2100-A1FI
2704521,Cortaderia jubata,Csa,Hot-summer Mediterranean climate,22,690,0.03188405797101449,"c(-117.06667, 33.6)",2076-2100-A1FI
2706080,Andropogon virginicus,Cfa,Humid subtropical climate,5615,6586,0.8525660491952627,"c(-96.92, 19.53)",2071-2100_Beck
2706080,Andropogon virginicus,Cfb,Temperate oceanic climate,475,6586,0.07212268448223505,"c(-80.17923, 39.896464)",2071-2100_Beck
2706080,Andropogon virginicus,Cfb,Temperate oceanic climate,475,6586,0.07212268448223505,"c(-80.17923, 39.896464)",2001-2025-A1FI
2706080,Andropogon virginicus,Cfb,Temperate oceanic climate,475,6586,0.07212268448223505,"c(-80.17923, 39.896464)",2026-2050-A1FI
2706080,Andropogon virginicus,Cfa,Humid subtropical climate,5615,6586,0.8525660491952627,"c(-96.92, 19.53)",2051-2075-A1FI
2706080,Andropogon virginicus,Cfb,Temperate oceanic climate,475,6586,0.07212268448223505,"c(-80.17923, 39.896464)",2051-2075-A1FI
2706080,Andropogon virginicus,Cfa,Humid subtropical climate,5615,6586,0.8525660491952627,"c(-96.92, 19.53)",2076-2100-A1FI
2706080,Andropogon virginicus,Csa,Hot-summer Mediterranean climate,59,6586,0.008958396598846037,"c(-120.844762, 38.350184)",2076-2100-A1FI
2765940,Eichhornia crassipes,Cfa,Humid subtropical climate,12484,18917,0.6599355077443569,"c(-56.21192, -34.83642)",2071-2100_Beck
2765940,Eichhornia crassipes,Cfb,Temperate oceanic climate,525,18917,0.027752814928371308,"c(176.195367, -38.188332)",2071-2100_Beck
2765940,Eichhornia crassipes,Cfb,Temperate oceanic climate,525,18917,0.027752814928371308,"c(176.195367, -38.188332)",2001-2025-A1FI
2765940,Eichhornia crassipes,Cfb,Temperate oceanic climate,525,18917,0.027752814928371308,"c(176.195367, -38.188332)",2026-2050-A1FI
2765940,Eichhornia crassipes,Cfa,Humid subtropical climate,12484,18917,0.6599355077443569,"c(-56.21192, -34.83642)",2051-2075-A1FI
2765940,Eichhornia crassipes,Cfb,Temperate oceanic climate,525,18917,0.027752814928371308,"c(176.195367, -38.188332)",2051-2075-A1FI
2765940,Eichhornia crassipes,Cfa,Humid subtropical climate,12484,18917,0.6599355077443569,"c(-56.21192, -34.83642)",2076-2100-A1FI
2765940,Eichhornia crassipes,Csa,Hot-summer Mediterranean climate,541,18917,0.028598615002378813,"c(-119.4654, 36.738839)",2076-2100-A1FI
2865565,Lagarosiphon major,Cfb,Temperate oceanic climate,2873,3069,0.9361355490387748,"c(174.923348, -41.222273)",2071-2100_Beck
2865565,Lagarosiphon major,Cfa,Humid subtropical climate,39,3069,0.01270772238514174,"c(26.625, -33.375)",2071-2100_Beck
2865565,Lagarosiphon major,Cfb,Temperate oceanic climate,2873,3069,0.9361355490387748,"c(174.923348, -41.222273)",2001-2025-A1FI
2865565,Lagarosiphon major,Cfb,Temperate oceanic climate,2873,3069,0.9361355490387748,"c(174.923348, -41.222273)",2026-2050-A1FI
2865565,Lagarosiphon major,Cfb,Temperate oceanic climate,2873,3069,0.9361355490387748,"c(174.923348, -41.222273)",2051-2075-A1FI
2865565,Lagarosiphon major,Cfa,Humid subtropical climate,39,3069,0.01270772238514174,"c(26.625, -33.375)",2051-2075-A1FI
2865565,Lagarosiphon major,Cfa,Humid subtropical climate,39,3069,0.01270772238514174,"c(26.625, -33.375)",2076-2100-A1FI
2865565,Lagarosiphon major,Csa,Hot-summer Mediterranean climate,91,3069,0.029651352231997392,"c(6.37546, 43.37374)",2076-2100-A1FI
2869311,Lysichiton americanus,Cfb,Temperate oceanic climate,22564,31792,0.7097382989431303,"c(-3.111951, 52.637971)",2071-2100_Beck
2869311,Lysichiton americanus,Cfb,Temperate oceanic climate,22564,31792,0.7097382989431303,"c(-3.111951, 52.637971)",2001-2025-A1FI
2869311,Lysichiton americanus,Cfb,Temperate oceanic climate,22564,31792,0.7097382989431303,"c(-3.111951, 52.637971)",2026-2050-A1FI
2869311,Lysichiton americanus,Cfb,Temperate oceanic climate,22564,31792,0.7097382989431303,"c(-3.111951, 52.637971)",2051-2075-A1FI
2869311,Lysichiton americanus,Csa,Hot-summer Mediterranean climate,50,31792,0.0015727226975339708,"c(-116.974378, 46.833292)",2076-2100-A1FI
2870583,Pistia stratiotes,Cfa,Humid subtropical climate,6474,14366,0.45064736182653486,"c(31.125, -29.875)",2071-2100_Beck
2870583,Pistia stratiotes,Cfb,Temperate oceanic climate,623,14366,0.04336628149798134,"c(-96.5, 17)",2071-2100_Beck
2870583,Pistia stratiotes,Cfb,Temperate oceanic climate,623,14366,0.04336628149798134,"c(-96.5, 17)",2001-2025-A1FI
2870583,Pistia stratiotes,Cfb,Temperate oceanic climate,623,14366,0.04336628149798134,"c(-96.5, 17)",2026-2050-A1FI
2870583,Pistia stratiotes,Cfa,Humid subtropical climate,6474,14366,0.45064736182653486,"c(31.125, -29.875)",2051-2075-A1FI
2870583,Pistia stratiotes,Cfb,Temperate oceanic climate,623,14366,0.04336628149798134,"c(-96.5, 17)",2051-2075-A1FI
2870583,Pistia stratiotes,Cfa,Humid subtropical climate,6474,14366,0.45064736182653486,"c(31.125, -29.875)",2076-2100-A1FI
2870583,Pistia stratiotes,Csa,Hot-summer Mediterranean climate,54,14366,0.0037588751218153977,"c(115.966667, -31.883056)",2076-2100-A1FI
2882443,Cabomba caroliniana,Cfa,Humid subtropical climate,785,1556,0.5044987146529563,"c(-77.0486, 38.7583)",2071-2100_Beck
2882443,Cabomba caroliniana,Cfb,Temperate oceanic climate,444,1556,0.2853470437017995,"c(-72.38305, 41.21055)",2071-2100_Beck
2882443,Cabomba caroliniana,Cfb,Temperate oceanic climate,444,1556,0.2853470437017995,"c(-72.38305, 41.21055)",2001-2025-A1FI
2882443,Cabomba caroliniana,Cfb,Temperate oceanic climate,444,1556,0.2853470437017995,"c(-72.38305, 41.21055)",2026-2050-A1FI
2882443,Cabomba caroliniana,Cfa,Humid subtropical climate,785,1556,0.5044987146529563,"c(-77.0486, 38.7583)",2051-2075-A1FI
2882443,Cabomba caroliniana,Cfb,Temperate oceanic climate,444,1556,0.2853470437017995,"c(-72.38305, 41.21055)",2051-2075-A1FI
2882443,Cabomba caroliniana,Cfa,Humid subtropical climate,785,1556,0.5044987146529563,"c(-77.0486, 38.7583)",2076-2100-A1FI
2882443,Cabomba caroliniana,Csa,Hot-summer Mediterranean climate,15,1556,0.009640102827763496,"c(-117.207819, 33.119473)",2076-2100-A1FI
2889088,Reynoutria sachalinensis,Cfa,Humid subtropical climate,455,14235,0.0319634703196347,"c(-75.131509, 40.03189)",2071-2100_Beck
2889088,Reynoutria sachalinensis,Cfb,Temperate oceanic climate,10972,14235,0.7707762557077625,"c(7.49145, 47.22991)",2071-2100_Beck
2889088,Reynoutria sachalinensis,Cfb,Temperate oceanic climate,10972,14235,0.7707762557077625,"c(7.49145, 47.22991)",2001-2025-A1FI
2889088,Reynoutria sachalinensis,Cfb,Temperate oceanic climate,10972,14235,0.7707762557077625,"c(7.49145, 47.22991)",2026-2050-A1FI
2889088,Reynoutria sachalinensis,Cfa,Humid subtropical climate,455,14235,0.0319634703196347,"c(-75.131509, 40.03189)",2051-2075-A1FI
2889088,Reynoutria sachalinensis,Cfb,Temperate oceanic climate,10972,14235,0.7707762557077625,"c(7.49145, 47.22991)",2051-2075-A1FI
2889088,Reynoutria sachalinensis,Cfa,Humid subtropical climate,455,14235,0.0319634703196347,"c(-75.131509, 40.03189)",2076-2100-A1FI
2889088,Reynoutria sachalinensis,Csa,Hot-summer Mediterranean climate,10,14235,7.024938531787847e-4,"c(-120.746291, 38.794777)",2076-2100-A1FI
2889173,Reynoutria japonica,Cfb,Temperate oceanic climate,253635,287606,0.8818835490219258,"c(121.331944, 24.024444)",2071-2100_Beck
2889173,Reynoutria japonica,Cfa,Humid subtropical climate,11608,287606,0.040360771333004176,"c(113.987821, 24.399048)",2071-2100_Beck
2889173,Reynoutria japonica,Cfb,Temperate oceanic climate,253635,287606,0.8818835490219258,"c(121.331944, 24.024444)",2001-2025-A1FI
2889173,Reynoutria japonica,Cfb,Temperate oceanic climate,253635,287606,0.8818835490219258,"c(121.331944, 24.024444)",2026-2050-A1FI
2889173,Reynoutria japonica,Cfb,Temperate oceanic climate,253635,287606,0.8818835490219258,"c(121.331944, 24.024444)",2051-2075-A1FI
2889173,Reynoutria japonica,Cfa,Humid subtropical climate,11608,287606,0.040360771333004176,"c(113.987821, 24.399048)",2051-2075-A1FI
2889173,Reynoutria japonica,Cfa,Humid subtropical climate,11608,287606,0.040360771333004176,"c(113.987821, 24.399048)",2076-2100-A1FI
2889173,Reynoutria japonica,Csa,Hot-summer Mediterranean climate,93,287606,3.2335903979750075e-4,"c(-117.885832, 33.879439)",2076-2100-A1FI
2891770,Impatiens glandulifera,Cfb,Temperate oceanic climate,256540,301086,0.8520489162564848,"c(171.574725, -42.044101)",2071-2100_Beck
2891770,Impatiens glandulifera,Cfa,Humid subtropical climate,1010,301086,0.0033545232923483654,"c(2.93917, 42.58471)",2071-2100_Beck
2891770,Impatiens glandulifera,Cfb,Temperate oceanic climate,256540,301086,0.8520489162564848,"c(171.574725, -42.044101)",2001-2025-A1FI
2891770,Impatiens glandulifera,Cfb,Temperate oceanic climate,256540,301086,0.8520489162564848,"c(171.574725, -42.044101)",2026-2050-A1FI
2891770,Impatiens glandulifera,Cfb,Temperate oceanic climate,256540,301086,0.8520489162564848,"c(171.574725, -42.044101)",2051-2075-A1FI
2891770,Impatiens glandulifera,Cfa,Humid subtropical climate,1010,301086,0.0033545232923483654,"c(2.93917, 42.58471)",2051-2075-A1FI
2891770,Impatiens glandulifera,Cfa,Humid subtropical climate,1010,301086,0.0033545232923483654,"c(2.93917, 42.58471)",2076-2100-A1FI
2891770,Impatiens glandulifera,Csa,Hot-summer Mediterranean climate,33,301086,1.0960323628464956e-4,"c(3.06102, 42.76453)",2076-2100-A1FI
2977647,Pueraria montana,Cfa,Humid subtropical climate,1831,3846,0.47607904316172645,"c(113.987821, 24.399048)",2071-2100_Beck
2977647,Pueraria montana,Cfb,Temperate oceanic climate,295,3846,0.07670306812272491,"c(121.2775, 24.134167)",2071-2100_Beck
2977647,Pueraria montana,Cfb,Temperate oceanic climate,295,3846,0.07670306812272491,"c(121.2775, 24.134167)",2001-2025-A1FI
2977647,Pueraria montana,Cfb,Temperate oceanic climate,295,3846,0.07670306812272491,"c(121.2775, 24.134167)",2026-2050-A1FI
2977647,Pueraria montana,Cfa,Humid subtropical climate,1831,3846,0.47607904316172645,"c(113.987821, 24.399048)",2051-2075-A1FI
2977647,Pueraria montana,Cfb,Temperate oceanic climate,295,3846,0.07670306812272491,"c(121.2775, 24.134167)",2051-2075-A1FI
2977647,Pueraria montana,Cfa,Humid subtropical climate,1831,3846,0.47607904316172645,"c(113.987821, 24.399048)",2076-2100-A1FI
2977647,Pueraria montana,Csa,Hot-summer Mediterranean climate,2,3846,5.200208008320333e-4,"c(-121.609022, 39.765859)",2076-2100-A1FI
2977647,Pueraria montana,Cfa,Humid subtropical climate,2020,4231,0.4774285038997873,"c(113.987821, 24.399048)",2071-2100_Beck
2977647,Pueraria montana,Cfb,Temperate oceanic climate,337,4231,0.07965020089813282,"c(18.08722, 42.65861)",2071-2100_Beck
2977647,Pueraria montana,Cfb,Temperate oceanic climate,337,4231,0.07965020089813282,"c(18.08722, 42.65861)",2001-2025-A1FI
2977647,Pueraria montana,Cfb,Temperate oceanic climate,337,4231,0.07965020089813282,"c(18.08722, 42.65861)",2026-2050-A1FI
2977647,Pueraria montana,Cfa,Humid subtropical climate,2020,4231,0.4774285038997873,"c(113.987821, 24.399048)",2051-2075-A1FI
2977647,Pueraria montana,Cfb,Temperate oceanic climate,337,4231,0.07965020089813282,"c(18.08722, 42.65861)",2051-2075-A1FI
2977647,Pueraria montana,Cfa,Humid subtropical climate,2020,4231,0.4774285038997873,"c(113.987821, 24.399048)",2076-2100-A1FI
2977647,Pueraria montana,Csa,Hot-summer Mediterranean climate,2,4231,4.727014890096904e-4,"c(-121.609022, 39.765859)",2076-2100-A1FI
2978552,Acacia saligna,Cfb,Temperate oceanic climate,747,7122,0.10488626790227464,"c(144.4167, -37.95)",2071-2100_Beck
2978552,Acacia saligna,Cfa,Humid subtropical climate,766,7122,0.10755405784891885,"c(146.9, -36.08)",2071-2100_Beck
2978552,Acacia saligna,Cfb,Temperate oceanic climate,747,7122,0.10488626790227464,"c(144.4167, -37.95)",2001-2025-A1FI
2978552,Acacia saligna,Cfb,Temperate oceanic climate,747,7122,0.10488626790227464,"c(144.4167, -37.95)",2026-2050-A1FI
2978552,Acacia saligna,Cfb,Temperate oceanic climate,747,7122,0.10488626790227464,"c(144.4167, -37.95)",2051-2075-A1FI
2978552,Acacia saligna,Cfa,Humid subtropical climate,766,7122,0.10755405784891885,"c(146.9, -36.08)",2051-2075-A1FI
2978552,Acacia saligna,Cfa,Humid subtropical climate,766,7122,0.10755405784891885,"c(146.9, -36.08)",2076-2100-A1FI
2978552,Acacia saligna,Csa,Hot-summer Mediterranean climate,2830,7122,0.39736029205279416,"c(117.083333, -32.383333)",2076-2100-A1FI
2984306,Gunnera tinctoria,Cfb,Temperate oceanic climate,2330,2961,0.7868963188112125,"c(13.2027, 55.70403)",2071-2100_Beck
2984306,Gunnera tinctoria,Cfa,Humid subtropical climate,8,2961,0.002701789935832489,"c(0.439036, 43.078159)",2071-2100_Beck
2984306,Gunnera tinctoria,Cfb,Temperate oceanic climate,2330,2961,0.7868963188112125,"c(13.2027, 55.70403)",2001-2025-A1FI
2984306,Gunnera tinctoria,Cfb,Temperate oceanic climate,2330,2961,0.7868963188112125,"c(13.2027, 55.70403)",2026-2050-A1FI
2984306,Gunnera tinctoria,Cfb,Temperate oceanic climate,2330,2961,0.7868963188112125,"c(13.2027, 55.70403)",2051-2075-A1FI
2984306,Gunnera tinctoria,Cfa,Humid subtropical climate,8,2961,0.002701789935832489,"c(0.439036, 43.078159)",2051-2075-A1FI
2984306,Gunnera tinctoria,Csa,Hot-summer Mediterranean climate,2,2961,6.754474839581223e-4,"c(-7.876069, 39.732832)",2076-2100-A1FI
2984306,Gunnera tinctoria,Cfa,Humid subtropical climate,8,2961,0.002701789935832489,"c(0.439036, 43.078159)",2076-2100-A1FI
2984537,Humulus scandens,Cfa,Humid subtropical climate,2789,4821,0.5785106824310309,"c(113.341527, 23.127041)",2071-2100_Beck
2984537,Humulus scandens,Cfb,Temperate oceanic climate,204,4821,0.042314872433105166,"c(-70.11468, 41.31079)",2071-2100_Beck
2984537,Humulus scandens,Cfb,Temperate oceanic climate,204,4821,0.042314872433105166,"c(-70.11468, 41.31079)",2001-2025-A1FI
2984537,Humulus scandens,Cfb,Temperate oceanic climate,204,4821,0.042314872433105166,"c(-70.11468, 41.31079)",2026-2050-A1FI
2984537,Humulus scandens,Cfa,Humid subtropical climate,2789,4821,0.5785106824310309,"c(113.341527, 23.127041)",2051-2075-A1FI
2984537,Humulus scandens,Cfb,Temperate oceanic climate,204,4821,0.042314872433105166,"c(-70.11468, 41.31079)",2051-2075-A1FI
2984537,Humulus scandens,Cfa,Humid subtropical climate,2789,4821,0.5785106824310309,"c(113.341527, 23.127041)",2076-2100-A1FI
2984537,Humulus scandens,Csa,Hot-summer Mediterranean climate,18,4821,0.00373366521468575,"c(10.263949, 43.860607)",2076-2100-A1FI
3034825,Heracleum mantegazzianum,Cfb,Temperate oceanic climate,76730,97434,0.7875074409343761,"c(39.737549, 43.624893)",2071-2100_Beck
3034825,Heracleum mantegazzianum,Cfa,Humid subtropical climate,107,97434,0.0010981792803333539,"c(48.571587, 41.053466)",2071-2100_Beck
3034825,Heracleum mantegazzianum,Cfb,Temperate oceanic climate,76730,97434,0.7875074409343761,"c(39.737549, 43.624893)",2001-2025-A1FI
3034825,Heracleum mantegazzianum,Cfb,Temperate oceanic climate,76730,97434,0.7875074409343761,"c(39.737549, 43.624893)",2026-2050-A1FI
3034825,Heracleum mantegazzianum,Cfb,Temperate oceanic climate,76730,97434,0.7875074409343761,"c(39.737549, 43.624893)",2051-2075-A1FI
3034825,Heracleum mantegazzianum,Cfa,Humid subtropical climate,107,97434,0.0010981792803333539,"c(48.571587, 41.053466)",2051-2075-A1FI
3034825,Heracleum mantegazzianum,Csa,Hot-summer Mediterranean climate,4,97434,4.105343104049921e-5,"c(138.667767, -34.998726)",2076-2100-A1FI
3034825,Heracleum mantegazzianum,Cfa,Humid subtropical climate,107,97434,0.0010981792803333539,"c(48.571587, 41.053466)",2076-2100-A1FI
3054399,Triadica sebifera,Cfa,Humid subtropical climate,8810,9737,0.9047961384409983,"c(113.341527, 23.127041)",2071-2100_Beck
3054399,Triadica sebifera,Cfb,Temperate oceanic climate,59,9737,0.006059361199548115,"c(151.65, -30.5)",2071-2100_Beck
3054399,Triadica sebifera,Cfb,Temperate oceanic climate,59,9737,0.006059361199548115,"c(151.65, -30.5)",2001-2025-A1FI
3054399,Triadica sebifera,Cfb,Temperate oceanic climate,59,9737,0.006059361199548115,"c(151.65, -30.5)",2026-2050-A1FI
3054399,Triadica sebifera,Cfa,Humid subtropical climate,8810,9737,0.9047961384409983,"c(113.341527, 23.127041)",2051-2075-A1FI
3054399,Triadica sebifera,Cfb,Temperate oceanic climate,59,9737,0.006059361199548115,"c(151.65, -30.5)",2051-2075-A1FI
3054399,Triadica sebifera,Cfa,Humid subtropical climate,8810,9737,0.9047961384409983,"c(113.341527, 23.127041)",2076-2100-A1FI
3054399,Triadica sebifera,Csa,Hot-summer Mediterranean climate,186,9737,0.019102392934168634,"c(-121.490668, 38.57586)",2076-2100-A1FI
3084923,Alternanthera philoxeroides,Cfa,Humid subtropical climate,21466,23501,0.9134079400876558,"c(-64.541667, -33.362222)",2071-2100_Beck
3084923,Alternanthera philoxeroides,Cfb,Temperate oceanic climate,1092,23501,0.04646610782519893,"c(174.466414, -36.942961)",2071-2100_Beck
3084923,Alternanthera philoxeroides,Cfb,Temperate oceanic climate,1092,23501,0.04646610782519893,"c(174.466414, -36.942961)",2001-2025-A1FI
3084923,Alternanthera philoxeroides,Cfb,Temperate oceanic climate,1092,23501,0.04646610782519893,"c(174.466414, -36.942961)",2026-2050-A1FI
3084923,Alternanthera philoxeroides,Cfa,Humid subtropical climate,21466,23501,0.9134079400876558,"c(-64.541667, -33.362222)",2051-2075-A1FI
3084923,Alternanthera philoxeroides,Cfb,Temperate oceanic climate,1092,23501,0.04646610782519893,"c(174.466414, -36.942961)",2051-2075-A1FI
3084923,Alternanthera philoxeroides,Cfa,Humid subtropical climate,21466,23501,0.9134079400876558,"c(-64.541667, -33.362222)",2076-2100-A1FI
3084923,Alternanthera philoxeroides,Csa,Hot-summer Mediterranean climate,71,23501,0.0030211480362537764,"c(-118.95519, 36.04403)",2076-2100-A1FI
3086784,Parthenium hysterophorus,Cfa,Humid subtropical climate,2927,10217,0.2864833121268474,"c(-65.005556, -31.728056)",2071-2100_Beck
3086784,Parthenium hysterophorus,Cfb,Temperate oceanic climate,362,10217,0.035431144171478905,"c(-64.583611, -31.198611)",2071-2100_Beck
3086784,Parthenium hysterophorus,Cfb,Temperate oceanic climate,362,10217,0.035431144171478905,"c(-64.583611, -31.198611)",2001-2025-A1FI
